https://skincare.pl/en/cosrx-balancium-comfort-ceramide-cream-80-g/3-230-1009	COSRX Balancium Comfort Ceramide Cream, 80 g	19.73	In Stock	8809598451445	80 g	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Centella Asiatica Leaf Water', 'Butylene Glycol', 'Glycerin', 'Helianthus Annuus Seed Oil', 'Caprylic/Capric Triglyceride', 'Cetearyl Alcohol', 'Betaine', '1', '2-Hexanediol', 'Hydrogenated Lecithin', 'Cetearyl Olivate', 'Ceramide NP', 'Sorbitan Olivate', 'Elaeis Guineensis oil', 'Sucrose Distearate', 'Beeswax', 'Cyclomethicone', 'Elaeis Guineensis Kernel Oil', 'Ethylhexylglycerin', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Ethyl Hexanediol', 'Dipropylene Glycol', 'Cassia Obtusifolia Seed Extract', 'Glyceryl Stearate', 'Panthenol', 'Niacinamide', 'Parfum', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Sodium Hyaluronate', 'Xanthan Gum', 'Sorbitan Isostearate', 'Polysorbate 60', 'Asiaticoside', 'Aqua/Water', 'Asiatic Acid', 'Madecassic Acid', 'Limonene', 'Linalool']	
https://skincare.pl/en/cosrx-balancium-comfort-ceramide-cream-80-g/3-230-1155	COSRX BHA Blackhead Power Liquid, 100 ml	14.09	In Stock	8809416470054	100 ml	N/A	all skin type, acne-prone, sensitive, with imperfections	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Salix Alba (Willow) Bark Water', 'Butylene Glycol', 'Betaine Salicylate', 'Niacinamide', '1', '2-Hexanediol', 'Arginine', 'Panthenol', 'Sodium Hyaluronate', 'Xanthan Gum', 'Ethyl Hexanediol.']	
https://skincare.pl/en/cosrx-centella-blemish-cream-30-ml/3-230-1163	COSRX Centella Blemish Cream, 30 ml	17.62	Lack	8809416470368	30 g	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Centella Asiatica Leaf Water', 'Butylene Glycol', 'Glycerin', 'Helianthus Annuus (Sunflower) Seed Oil', 'Zinc Oxide', 'Dimethicone', 'Betaine', '1', '2-Hexanediol', 'Viola Tricolor Extract', 'Elaeis Guineensis (Palm) Oil', 'Elaeis Guineensis(Palm) Kernel Oil', 'Cetearyl Alcohol', 'Cetearyl Olivate', 'Sorbitan Olivate', 'Centella Asiatica Extract', 'Zinc PCA', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Xanthan Gum', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Scutellaria Baicalensis Root Extract.']	
https://skincare.pl/en/cosrx-full-fit-propolis-honey-overnight-mask-60-m/3-230-1340	COSRX Full Fit Propolis Honey Overnight Mask, 60 ml	17.62	In Stock	8809598452336	60 ml	N/A	all skin type, dry, sensitive	nightly	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Propolis Extract', 'Butylene Glycol', 'Glycerin', 'Honey Extract', 'Royal Jelly Extract', '1', '2-Hexanediol', 'Aqua', 'Betaine', 'Cassia Obtusifolia Seed Extract', 'Carbomer', 'Arginine', 'Ethylhexylglycerin', 'Polyglyceryl-10 Myristate', 'Polyglyceryl-10 Laurate', 'Xanthan Gum', 'Helianthus Annuus (Sunflower) Seed Oil', 'Sodium Polyacrylate', 'Panthenol', 'Allantoin', 'Adenosine', 'Sodium Hyaluronate', 'Beeswax']	
https://skincare.pl/en/cosrx-full-fit-propolis-synergy-toner-150-ml/3-230-1158	COSRX Full Fit Propolis Synergy Toner, 150 ml	12.21	In Stock	8809598451896	150 ml	N/A	all skin type, with imperfections, mixed	at any time	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Propolis Extract', 'Honey Extract', 'Butylene Glycol', '1', '2-Hexanediol', 'Glycerin', 'Betaine', 'Cassia Obtusifolia Seed Extract', 'Panthenol', 'Polyglyceryl-10 Laurate', 'Polyglyceryl-10 Myristate', 'Ethylhexylglycerin', 'Sodium Hyaluronate', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Caprylic/Capric Triglyceride']	
https://skincare.pl/en/cosrx-galactomyces-95-tone-balancing-essence-100/3-230-1166	COSRX Galactomyces 95 Tone Balancing Essence, 100 ml	17.62	Lack	8809416471310	100 ml	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Galactomyces Ferment Filtrate', 'Niacinamide', 'Sodium Hyaluronate', 'Betaine', 'Panthenol', 'Glycerin', '1', '2-Hexanediol', 'Allantoin', 'Butylene Glycol', 'Xanthan Gum', 'Ethyl Hexanediol', 'Adenosine.']	
https://skincare.pl/en/cosrx-hyaluronic-acid-intensive-cream-100-ml/3-230-1157	COSRX Hyaluronic Acid Intensive Cream, 100 ml	19.97	Lack	8809416470122	100 ml	N/A	all skin type, with imperfections, mixed	at any time	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Hippophae Rhamnoides Water', 'Glycerin', 'Butylene Glycol', 'Caprylic/Capric Triglyceride', 'Betaine', 'Helianthus Annuus (Sunflower) Seed Oil', 'Cetearyl Alcohol', 'Cetearyl Olivate', 'Sorbitan Olivate', 'Macadamia Ternifolia Seed Oil', '1', '2-Hexanediol', 'Sodium Hyaluronate', 'Arginine', 'Panthenol', 'Dimethicone', 'Ethylhexylglycerin', 'Carbomer', 'Allantoin', 'Xanthan Gum']	
https://skincare.pl/en/cosrx-hydrium-moisture-power-enriched-cream-50-ml/3-230-1169	COSRX Hydrium Moisture Power Enriched Cream, 50 ml	25.61	In Stock	8809598450646	50 ml	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Aqua', 'Glycerin', 'Ethylhexyl Stearate', 'Vinyl Dimethicone', 'Pentylene Glycol', 'Cocos Nucifera (Coconut) Oil', '1', '2 - Hexanediol', 'Cetearyl Alcohol', 'Panthenol', 'Polymethylsilsesquioxane', 'Arachidyl Alcohol', 'Propolis Extract', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Polyglyceryl - 6 Stearate', 'Butylene Glycol', 'Carbomer', 'Behenyl Alcohol', 'Glyceryl Stearate', 'Tromethamine', 'Dimethiconol', 'Caprylyl Glycol', 'Arachidyl Glucoside', 'Hydrogenated Lecithin', 'Ceramide NP', 'Ethylhexylglycerin', 'Xanthan Gum', 'Sucrose Stearate', 'Polyglyceryl-6 Behenate', 'Sodium Polyacrylate Starch', 'Stearic Acid', 'Palmitic Acid', 'Sodium Hyaluronate', 'Cholesterol', 'Hyaluronic Acid', 'Glycosphingolipids', 'Hydrolyzed Hyaluronic Acid']	
https://skincare.pl/en/cosrx-low-ph-good-morning-gel-cleanser-150-ml/3-230-1007	COSRX Low pH Good Morning Gel Cleanser, 150 ml	9.16	Lack	8809416470511	150 ml	N/A	all skin type, with imperfections	at any time	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Aqua', 'Cocamidopropyl Betaine', 'Sodium Lauroyl Methyl Isethionate', 'Polysorbate 20', 'Styrax Japonicus Branch/Fruit/Leaf Extract', 'Butylene Glycol', 'Saccharomyces Ferment', 'Cryptomeria Japonica Leaf Extract', 'Nelumbo Nucifera Leaf Extract', 'Pinus Palustris Leaf Extract', 'Ulmus Davidiana Root Extract', 'Oenothera Biennis (Evening Primrose) Flower Extract', 'Pueraria Lobata Root Extract', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Allantoin', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Betaine Salicylate', 'Citric Acid', 'Ethyl Hexanediol', '1', '2-Hexanediol', 'Trisodium Ethylenediamine Disuccinate', 'Sodium Benzoate', 'Disodium EDTA']	
https://skincare.pl/en/cosrx-salicylic-acid-daily-gentle-cleanser-150-ml/3-230-1167	COSRX Salicylic Acid Daily Gentle Cleanser, 150 ml	9.40	Lack	8809416471112	100 ml	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Aqua', 'Glycerin', 'Myristic Acid', 'Stearic Acid', 'Potassium Hydroxide', 'Lauric Acid', 'Butylene Glycol', 'Glycol Distearate', 'Polysorbate 80', 'Salix Alba (Willow) Bark Water', 'Sodium Methyl Cocoyl Taurate', 'Cocamidopropyl Betaine', 'PEG-60 Hydrogenated Castor Oil', 'Salicylic Acid', 'Citrus Limon (Lemon) Peel Oil', 'Citric Acid', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil Sodium Chloride', 'Disodium EDTA', '1', '2-Hexanediol', 'Ethyl Hexanediol', 'Caprylyl Glycol', 'Ethylhexylglycerin']	
https://skincare.pl/en/cosrx-the-6-peptide-skin-booster-serum-30-ml/3-230-1006	COSRX The 6 Peptide Skin Booster Serum, 30 ml	7.05	In Stock	8809598455658	30 ml	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Aqua', 'Dipropylene Glycol', 'Glycerin', 'Pentylene Glycol', '1', '2-Hexanediol', 'Niacinamide', 'Ammonium Acryloyldimethyltaurate/VP Copolymer', 'Polyacrylate Crosspolymer-6', 'Butylene Glycol', 'Xanthan Gum', 'Ethylhexylglycerin', 'Adenosine', 'Polyquaternium-51', 'Disodium EDTA', 'Citric Acid', 'Caprylyl Glycol', 'Betaine', 't-Butyl Alcohol', 'Sodium PCA', 'Sodium Lactate', 'Acetyl Hexapeptide-8', 'Copper Tripeptide-1', 'PCA', 'sh-Polypeptide-121', 'Serine', 'Alanine', 'Allantoin', 'Sodium Hyaluronate', 'Acetyl Glucosamine', 'Glycine', 'Glutamic Acid', 'Lysine HCl', 'Threonine', 'Dipeptide Diaminobutyroyl Benzylamide Diacetate', 'Arginine', 'Tocopherol', 'Oligopeptide-68', 'Proline', 'Dextran', 'Palmitoyl Tripeptide-8', 'Glycine Soja (Soybean) Oil', 'Hydrogenated Lecithin', 'Potassium Sorbate', 'Sodium Oleate']	
https://skincare.pl/en/cosrx-the-aha-2-bha-2-blemish-treatment-serum-50/3-230-1161	COSRX The AHA 2 BHA 2 Blemish Treatment Serum, 50 g	20.20	In Stock	8809598455696	50 g	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Aqua', 'Propanediol', 'Polysorbate 20', 'Glycolic Acid', 'Salicylic Acid', 'Gluconolactone', 'Zinc PCA', 'Allantoin', 'Sodium Hyaluronate', 'Sodium Hydroxide', 'Dipropylene Glycol', 'Hydroxyacetophenone', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Dipotassium Glycyrrhizate', '1', '2-Hexanediol', 'Disodium EDTA']	
https://skincare.pl/en/cosrx-two-in-one-poreless-power-liquid-100-ml/3-230-1332	COSRX Two in One Poreless Power Liquid, 100 ml	15.03	In Stock	8809416471655	100 ml	N/A	all skin type, mixed, oily, with imperfections	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Salix Alba (Willow) Bark Water', 'Butylene Glycol', 'Hydroxypropyl Cyclodextrin', 'Aqua', 'Pentylene Glycol', '1', '2-Hexanediol', 'Betaine Salicylate', 'Arginine', 'Betaine', 'PEG-60 Hydrogenated Castor Oil', 'Allantoin', 'Panthenol', 'Ethylhexylglycerin', 'Sodium Hyaluronate', 'Carbomer', 'Cassia Obtusifolia Seed Extract', 'Menthyl Lactate', 'Mentha Haplocalix Extract']	
https://skincare.pl/en/cosrx-ultimate-nourishing-rice-overnight-spa-mask/3-230-1165	COSRX Ultimate Nourishing Rice Overnight Spa Mask,  60 ml	17.62	Lack	8809416470726	60 ml	N/A	all skin types, mature, dry	in the morning and in the evening	N/A	N/A	N/A	Avenue Leonard de Vinci, 14, 1300 Wavre, Belgium	['Oryza Sativa (Rice) Extract', 'Butylene Glycol', 'Glycerin', 'Helianthus Annuus (Sunflower) Seed Oil', 'Betaine', 'Niacinamide', 'Dimethicone', '1', '2-Hexanediol', 'Cetearyl Olivate', 'Sorbitan Olivate', 'Elaeis Guineensis (Palm) Oil', 'Elaeis Guineensis (Palm) Kernel Oil', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Cetearyl Alcohol', 'Ethylhexylglycerin', 'Arginine', 'Carbomer', 'Allantoin', 'Xanthan Gum.']	
https://skincare.pl/en/coxir-black-snail-collagen-cream-50-ml/3-230-1410	COXIR BLACK SNAIL Collagen Cream, 50 ml	16.21	In Stock	8809080826201	50 ml	N/A	all skin types, mature, dry	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Aloe Barbadensis Leaf Extract', 'Butylene Glycol', 'Dipropylene Glycol', 'Propylene Glycol', 'Caprylic/Capric Triglyceride', 'Olivoyl Hydrolyzed Wheat Protein', 'Cetearyl Alcohol', 'Glyceryl Oleate', 'Glyceryl Stearate', 'Glycereth-26', 'Orbignya Oleifera Seed Oil', 'Hydrogenated Polydecene', 'Hydroxyethylcellulose', 'Betaine', 'Dimethicone', 'Triethanolamine', 'Peg-90M', 'Rosa Canina Fruit Oil', 'Panax Ginseng Root Extract', 'Camellia Sinensis Leaf Extract', 'Honey', 'Rosa Multiflora Fruit Extract', 'Gardenia Florida Fruit Extract', 'Scutellaria Baicalensis Root Extract', 'Ligustrum Japonicum Fruit Extract', 'Acanthopanax Senticosus (Eleuthero) Root Extract', 'Punica Granatum Fruit Extract', 'Carthamus Tinctorius (Safflower) Flower Extract', 'Black Soybean Extract', 'Sesamum Indicum (Sesame) Seed Extract', 'Oryza Sativa (Rice) Extract', 'Theobroma Cacao (Cocoa) Extract', 'Panax Ginseng Berry Extract', 'Snail Secretion Filtrate', 'Hydrolyzed Collagen', 'Copper Tripeptide-1', 'Adenosine', 'Leontopodium Alpinum Extract', 'Thymus Vulgaris (Thyme) Extract', 'Malva Sylvestris (Mallow) Flower Extract', 'Bambusa Vulgaris Leaf/Stem Extract', 'Carbomer', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-black-snail-collagen-eye-cream-30-ml/3-230-1412	COXIR BLACK SNAIL Collagen Eye Cream, 30 ml	15.03	In Stock	8809080826317	30 ml	moisturizing, anti-aging, firming, smoothing	all skin type, mature, matte	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Snail Secretion Filtrate', 'Aqua', 'Butylene Glycol', 'Propylene Glycol', 'Caprylic/Capric Triglyceride', '1', '2-Hexanediol', 'Olivoyl Hydrolyzed Wheat Protein', 'Cetearyl Alcohol', 'Glyceryl Oleate', 'Glyceryl Stearate', 'Niacinamide', 'Glycerin', 'Orbignya Oleifera Seed Oil', 'Hydrogenated Polydecene', 'Peg-90M', 'Carbomer', 'Dimethicone', 'Triethanolamine', 'Betaine', 'Xanthan Gum', 'Rosa Canina Fruit Oil', 'Adenosine', 'Black Soybean Extract', 'Sesamum Indicum (Sesame) Seed Extract', 'Oryza Sativa (Rice) Extract', 'Theobroma Cacao (Cocoa) Extract', 'Panax Ginseng Berry Extract', 'Hydrolyzed Collagen', 'Copper Tripeptide-1', 'Solanum Lycopersicum (Tomato) Fruit Extract', 'Paeonia Lactiflora Bark/Sap Extract', 'Lonicera Japonica (Honeysuckle) Flower Extract', 'Leontopodium Alpinum Extract', 'Buddleja Davidii Extract', 'Thymus Vulgaris (Thyme) Extract', 'Aloe Vera Callus Culture Extracts', 'Panax Ginseng Callus Culture Extract', 'Bambusa Vulgaris Callus Culture Extracts', 'Myrciaria Dubia Fruit Extract', 'Euterpe Oleracea Fruit Extract', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-black-snail-collagen-serum-50-ml/3-230-1414	COXIR BLACK SNAIL Collagen Serum, 50 ml	15.74	In Stock	8809080826195	50 ml	moisturizing, anti-aging, firming, smoothing	all skin type, mature, matte	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Glycerin', 'Propylene Glycol', 'Alcohol', '1', '2-Hexanediol', 'Glyceryl Acrylate/Acrylic Acid Copolymer', 'PVM/MA Copolymer', 'PEG/PPG-18/4 Copolymer', 'Betaine', 'Allantoin', 'Adenosine', 'Butylene Glycol', 'Carbomer', 'Aloe Barbadensis Leaf Extract', 'Hydrolyzed Collagen', 'Copper Tripeptide-1', 'Black Soybean Extract', 'Sesamum Indicum (Sesame) Seed Extract', 'Oryza Sativa (Rice) Extract', 'Panax Ginseng Berry Extract', 'Theobroma Cacao (Cocoa) Extract', 'Snail Secretion Filtrate Extract', 'Leontopodium Alpinum Extract', 'Buddleja Davidii Extract', 'Malva Sylvestris (Mallow) Flower Extract', 'PEG-60 Hydrogenated Castor Oil', 'Arginine', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-black-snail-collagen-toner-150-ml/3-230-1413	COXIR BLACK SNAIL Collagen Toner, 150 ml	13.39	Announcement	8809080826171	150 ml	moisturizing, anti-aging, firming, smoothing	all skin types, mature, dry	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Snail Secretion Filtrate', 'Aqua', 'Betula Alba Juice', 'Butylene Glycol', 'Methyl Gluceth-20', 'Sodium Hyaluronate', '1', '2-Hexanediol', 'Glycoproteins', 'Betaine', 'Glycerin', 'Yeast Extract', 'Viola Mandshurica Flower Extract', 'Morus Alba Fruit Extract', 'Sea Water', 'Galactomyces Ferment Filtrate', 'Portulaca Oleracea Extract', 'PPG-26-Buteth-26', 'PEG-40 Hydrogenated Castor Oil', 'Allantoin', 'Black Soybean Extract', 'Sesamum Indicum (Sesame) Seed Extract', 'Oryza Sativa (Rice) Extract', 'Theobroma Cacao (Cocoa) Extract', 'Panax Ginseng Berry Extract', 'Adenosine', 'Copper Tripeptide-1', 'Hydrolyzed Collagen', 'Carbomer', 'Triethanolamine', 'Dipotassium Glycyrrhizate', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-green-tea-ph-clear-cleanser-150-ml/3-230-1419	COXIR Green Tea pH Clear Cleanser,150 ml	9.51	In Stock	8809080826331	150 ml	N/A	all skin type, oily, acne-prone	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Stearic Acid', 'Glycerin', 'Myristic Acid', 'Sodium Laureth Sulfate', 'Potassium Hydroxide', 'Glycol Stearate', 'Cocamidopropyl Betaine', 'Lauric Acid', 'Lauramide DEA', 'Propylene Glycol', '1', '2-Hexanediol', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Camellia Sinensis Leaf Extract', 'Centella Asiatica Extract', 'Snail Secretion Filtrate', 'Beeswax', 'Myrciaria Dubia Fruit Extract', 'Euterpe Oleracea Fruit Extract', 'Sodium Hyaluronate', 'Lonicera Japonica (Honeysuckle) Flower Extract', 'Solanum Lycopersicum (Tomato) Fruit Extract', 'Lilium Tigrinum Extract', 'Nelumbo Nucifera Seed Extract', 'Chrysanthemum Indicum Flower Extract', 'Hydrolyzed Collagen', 'Acanthopanax Senticosus (Eleuthero) Root Extract', 'Punica Granatum Fruit Extract', 'Panax Ginseng Root Extract', 'Carthamus Tinctorius (Safflower) Flower Extract', 'Tocopheryl Acetate', 'Malva Sylvestris (Mallow) Flower Extract', 'Buddleja Davidii Extract', 'Thymus Vulgaris (Thyme) Extract', 'Camellia Sinensis Callus Culture Extract', 'Phaseolus Radiatus Meristem Cell Culture Extract', 'Panax Ginseng Callus Culture Extract', 'Ethylhexylglycerin', 'Parfum.']	
https://skincare.pl/en/coxir-greentea-clear-emulsion-100-ml/3-230-1418	COXIR GREENTEA Clear Emulsion, 100 ml	16.42	In Stock	8809080826119	100 ml	N/A	all skin type, oily, acne-prone	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Butylene Glycol', 'Caprylic/Capric Triglyceride', 'Helianthus Annuus (Sunflower) Seed Oil', 'Mineral Oil', 'Cetyl Ethylhexanoate', 'Sodium Hyaluronate', 'Arachidyl Alcohol', 'Behenyl Alcohol', 'Arachidyl Glucoside', 'Cyclomethicone', 'Aloe Barbadensis Leaf Extract', 'Glyceryl Stearate', 'Peg-100 Stearate', 'Sorbitan Stearate', 'Polysorbate 60', 'Diisostearyl Malate', 'Dimethicone', 'Hydrogenated Lecithin', 'Allantoin', 'Triethanolamine', 'Xanthan Gum', 'Tocopheryl Acetate', 'Camellia Sinensis Leaf Extract', 'Panax Ginseng Root Extract', 'Honey', 'Rosa Multiflora Fruit Extract', 'Gardenia Florida Fruit Extract', 'Scutellaria Baicalensis Root Extract', 'Ligustrum Japonicum Fruit Extract', 'Acanthopanax Senticosus (Eleuthero) Root Extract', 'Punica Granatum Fruit Extract', 'Carthamus Tinctorius (Safflower) Flower Extract', 'Carbomer', 'Disodium Edta', 'Leontopodium Alpinum Extract', 'Thymus Vulgaris (Thyme) Extract', 'Malva Sylvestris (Mallow) Flower Extract', 'Bambusa Vulgaris Leaf/Stem Extract', 'Snail Secretion Filtrate', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-intensive-egf-peptide-cream-50-ml/3-230-1404	COXIR Intensive EGF PEPTIDE Cream, 50 ml	16.35	In Stock	8809080826157	50 ml	moisturizing, anti-aging, firming, smoothing	all skin types, mature, dry	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Glycerin', 'Glyceryl Acrylate/Acrylic Acid Copolymer', 'Propylene Glycol', 'Butylene Glycol Dicaprylate/Dicaprate', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Methyl Gluceth-20', 'Niacinamide', '1', '2-Hexanediol', 'Betaine', 'Diisostearyl Malate', 'Cyclomethicone', 'PEG/PPG-18/4 Copolymer', 'Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Isohexadecane', 'Polysorbate 80', 'Adenosine', 'Butylene Glycol', 'Hydrogenated Lecithin', 'Sh-Oligopeptide-1', 'Copper Tripeptide-1', 'Hydrogenated Vegetable Oil', 'Tri-C14-15 Alkyl Citrate', 'Myrciaria Dubia Fruit Extract', 'Malpighia Emarginata (Acerola) Fruit Extract', 'Tocopheryl Acetate', 'Arginine', 'Carbomer', 'Panthenol', 'Lonicera Japonica (Honeysuckle) Flower Extract', 'Solanum Lycopersicum (Tomato) Fruit Extract', 'Lilium Tigrinum Extract', 'Nelumbo Nucifera Seed Extract', 'Chrysanthemum Indicum Flower Extract', 'Hydrolyzed Collagen', 'Acanthopanax Senticosus (Eleuthero) Root Extract', 'Punica Granatum Fruit Extract', 'Panax Ginseng Root Extract', 'Carthamus Tinctorius (Safflower) Flower Extract', 'Xanthan Gum', 'Malva Sylvestris (Mallow) Flower Extract', 'Buddleja Davidii Extract', 'Thymus Vulgaris (Thyme) Extract', 'Camellia Sinensis Callus Culture Extract', 'Phaseolus Radiatus Meristem Cell Culture Extract', 'Panax Ginseng Callus Culture Extract', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum.']	
https://skincare.pl/en/coxir-intensive-egf-peptide-emulsion-100-ml/3-230-1406	COXIR Intensive EGF PEPTIDE Emulsion, 100 ml	14.80	In Stock	8809080826133	100 ml	moisturizing, anti-aging, firming, smoothing	all skin types, mature, dry	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Butylene Glycol', 'Helianthus Annuus (Sunflower) Seed Oil', 'Butylene Glycol Dicaprylate/Dicaprate', 'Niacinamide', 'Sodium Hyaluronate', '1', '2-Hexanediol', 'Arachidyl Alcohol', 'Behenyl Alcohol', 'Arachidyl Glucoside', 'Cyclomethicone', 'Adenosine', 'Glycerin', 'Hydrogenated Lecithin', 'Sh-Oligopeptide-1', 'Copper Tripeptide-1', 'Glyceryl Stearate', 'Peg-100 Stearate', 'Polysorbate 60', 'Diisostearyl Malate Dimethicone', 'Myrciaria Dubia Fruit Extract', 'Euterpe Oleracea Fruit Extract', 'Sorbitan Stearate', 'Allantoin', 'Xanthan Gum', 'Tocopheryl Acetate', 'Lonicera Japonica (Honeysuckle) Flower Extract', 'Solanum Lycopersicum (Tomato) Fruit Extract', 'Lilium Tigrinum Extract', 'Nelumbo Nucifera Seed Extract', 'Chrysanthemum Indicum Flower Extract', 'Hydrolyzed Collagen', 'Acanthopanax Senticosus (Eleuthero) Root Extract', 'Punica Granatum Fruit Extract', 'Panax Ginseng Root Extract', 'Carthamus Tinctorius (Safflower) Flower Extract', 'Carbomer', 'Disodium Edta', 'Arginine', 'Malva Sylvestris (Mallow) Flower Extract', 'Buddleja Davidii Extract', 'Thymus Vulgaris (Thyme) Extract', 'Camellia Sinensis Callus Culture Extracts', 'Phaseolus Radiatus Meristem Cell Culture Extract', 'Panax Ginseng Callus Culture Extract', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-intensive-egf-peptide-serum-50-ml/3-230-1405	COXIR Intensive EGF PEPTIDE Serum, 50 ml	16.21	In Stock	8809080826140	50 ml	N/A	all skin types, mature, dry	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Aqua', 'Butylene glycol', 'Glycerin', 'Alcohol', 'Propylene Glycol', 'Niacinamide', '1', '2-Hexanediol', 'Betaine', 'Glyceryl Acrylate/Acrylic Acid Copolymer', 'PVM/MA Copolymer', 'PEG/PPG-18/4 Copolymer', 'Allantoin', 'Triethanolamine', 'Adenosine', 'Lonicera Japonica (Honeysuckle) Flower Extract', 'Solanum Lycopersicum (Tomato) Fruit Extract', 'Lilium Tigrinum Extract', 'Nelumbium Speciosum Flower Extract', 'Chrysanthemum Indicum Flower Extract', 'Hydrogenated Lecithin', 'sh-Oligopeptide-1', 'Copper Tripeptide-1', 'Hydrolyzed Collagen', 'Acanthopanax Senticosus (Eleuthero) Root Extract', 'Punica Granatum Fruit Extract', 'Carthamus Tinctorius (Safflower) Flower Extract', 'Carbomer', 'Leontopodium alpinum extract', 'Thymus Vulgaris (Thyme) Extract', 'Malva Sylvestris (Mallow) Flower Extract', 'Bambusa Vulgaris Leaf/Stem Extract', 'Snail Secretion Filtrate', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum']	
https://skincare.pl/en/coxir-intensive-egf-peptide-toner-150-ml/3-230-1403	COXIR Intensive EGF PEPTIDE Toner, 150 ml	14.09	In Stock	8809080826126	150 ml	N/A	all skin types, mature, dry	daily and nightly	N/A	N/A	N/A	Puiestee 13B, 50303 Tartu,  Estonia	['Shortage']	
